level,id,citation,name,parent_title,parent_title_name,parent_chapter,url
Division,AxA_ArtVI_Div1,AxA Art. VI Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtVI_Div1
Section,A6-1,A6-1,Sec. A6-1 – A6-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-1
Division,AxA_ArtVI_Div2,AxA Art. VI Div. 2,Division 2. Fire Department,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtVI_Div2
Section,A6-16,A6-16,Sec. A6-16. Civil service examination required.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-16
Section,A6-17,A6-17,Sec. A6-17. Promotion board.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-17
Section,A6-18,A6-18,Sec. A6-18. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-18
Section,A6-19,A6-19,Sec. A6-19. Eligibility for promotion.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-19
Section,A6-20,A6-20,Sec. A6-20. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-20
Section,A6-21,A6-21,Sec. A6-21. Probation.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-21
Section,A6-22,A6-22,Sec. A6-22. Permanent appointment not received.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A6-22
Article,AxA_ArtVII,AxA Art. VII,VII Flood Prevention and Protection,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtVII
Section,A7-1,A7-1,Sec. A7-1. Construction of flood control works.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A7-1
Article,AxA_ArtVIII,AxA Art. VIII,VIII Hospitals,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtVIII
Section,A8-1,A8-1,Sec. A8-1. Exemption claimed for plans for hospital buildings.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A8-1
Article,AxA_ArtIX,AxA Art. IX,IX Metropolitan Transit,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIX
Division,AxA_ArtIX_Div1,AxA Art. IX Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIX_Div1
Section,A9-1,A9-1,Sec. A9-1. Adoption of metropolitan transit authority act.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-1
Section,A9-2,A9-2,Sec. A9-2. Levy of tax.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-2
Section,A9-3,A9-3,Sec. A9-3 – A9-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-3
Division,AxA_ArtIX_Div2,AxA Art. IX Div. 2,Division 2. Metropolitan Transit Authority,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIX_Div2
Section,A9-16,A9-16,Sec. A9-16. Borrowing authority.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-16
Section,A9-17,A9-17,Sec. A9-17. Power to purchase equipment – Agreements.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-17
Section,A9-17.5,A9-17.5,Sec. A9-17.5. Letting of certain contract bids.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-17.5
Section,A9-18,A9-18,Sec. A9-18. Transit board – Creation – Compensation.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-18
Section,A9-18.5,A9-18.5,Sec. A9-18.5. Transit board – Appointment of board – Terms.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-18.5
Section,A9-19,A9-19,Sec. A9-19. Same – Organization.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-19
Section,A9-20,A9-20,Sec. A9-20. Same – Meetings.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-20
Section,A9-21,A9-21,Sec. A9-21. Same – Secretary and treasurer – Bond.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-21
Section,A9-22,A9-22,Sec. A9-22. Same – Adoption of rules and regulations – Rates and fares.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-22
Section,A9-23,A9-23,Sec. A9-23. Same – Employment of manager.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-23
Section,A9-24,A9-24,"Sec. A9-24. Same – Duty to rehabilitate, etc., system – Concomitant fiscal powers.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-24
Section,A9-25,A9-25,"Sec. A9-25. Same – Authority to obtain insurance, liability coverage.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-25
Section,A9-26,A9-26,Sec. A9-26. Signatures on checks or drafts.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A9-26
Article,AxA_ArtX,AxA Art. X,X Municipal Court,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtX
Division,AxA_ArtX_Div1,AxA Art. X Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtX_Div1
Section,A10-1,A10-1,Sec. A10-1. Jurisdiction of municipal court.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-1
Section,A10-2,A10-2,Sec. A10-2. Injunction.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-2
Section,A10-3,A10-3,"Sec. A10-3. Injunction, complaint, notice and hearing.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-3
Section,A10-4,A10-4,Sec. A10-4. Form and scope of order.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-4
Section,A10-5,A10-5,Sec. A10-5. Court costs.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-5
Section,A10-6,A10-6,Sec. A10-6. Penalty for disobedience.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-6
Section,A10-7,A10-7,Sec. A10-7. Vacating or modifying.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-7
Section,A10-8,A10-8,Sec. A10-8. Subpoena – Power to issue.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-8
Section,A10-9,A10-9,Sec. A10-9. Subpoena – Form and issuance.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-9
Section,A10-10,A10-10,Sec. A10-10. Municipal judge – Absence – Vacancy – Pro tem.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-10
Section,A10-11,A10-11,Sec. A10-11 – A10-20. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-11
Division,AxA_ArtX_Div2,AxA Art. X Div. 2,Division 2. Reserved,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtX_Div2
Section,A10-21,A10-21,Sec. A10-21 – A10-28. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A10-21
Article,AxA_ArtXI,AxA Art. XI,XI Police,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXI
Article,AxA_ArtXII,AxA Art. XII,XII Public Buildings and Improvements,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXII
Division,AxA_ArtXII_Div1,AxA Art. XII Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXII_Div1
Section,A12-1,A12-1,Sec. A12-1. General improvements and land therefor.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-1
Section,A12-2,A12-2,Sec. A12-2 – A12-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-2
Division,AxA_ArtXII_Div2,AxA Art. XII Div. 2,Division 2. Sidewalks and Other Improvements,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXII_Div2
Section,A12-16,A12-16,Sec. A12-16. Resolution.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-16
Section,A12-17,A12-17,Sec. A12-17. Project budget.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-17
Section,A12-18,A12-18,Sec. A12-18. Budget.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-18
Section,A12-19,A12-19,Sec. A12-19. Preliminary studies.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-19
Section,A12-20,A12-20,Sec. A12-20. Reimbursement of consulting engineers upon abandonment of project.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-20
Section,A12-21,A12-21,Sec. A12-21. Cost estimate.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-21
Section,A12-22,A12-22,Sec. A12-22. Plans and specifications – Cost.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-22
Section,A12-23,A12-23,Sec. A12-23. Levy of special assessments.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-23
Section,A12-24,A12-24,Sec. A12-24. Issuance of scrip.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-24
Section,A12-25,A12-25,Sec. A12-25. Project budget – Amendment.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-25
Section,A12-26,A12-26,Sec. A12-26. Sealed proposals.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-26
Section,A12-27,A12-27,Sec. A12-27. Detailed engineer’s estimate of construction cost to be compared with bids.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-27
Section,A12-28,A12-28,Sec. A12-28. Reexamination of estimate – Negotiation without bids.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-28
Section,A12-29,A12-29,Sec. A12-29. Money to be available prior to commencement of work.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-29
Section,A12-30,A12-30,Sec. A12-30. Detailed estimate of cost – Bidding – Money to be available before work commences – Exception for industrial revenue bonds.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-30
Section,A12-31,A12-31,Sec. A12-31 – A12-40. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-31
Division,AxA_ArtXII_Div3,AxA Art. XII Div. 3,Division 3. Public Building Commission,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXII_Div3
Section,A12-41,A12-41,"Sec. A12-41. Public building commission authorized – Revenue bond issues, laws applicable – Resolution, protest petition, election.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A12-41
Article,AxA_ArtXIII,AxA Art. XIII,XIII Retirement,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXIII
Division,AxA_ArtXIII_Div1,AxA Art. XIII Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXIII_Div1
Section,A13-1,A13-1,Sec. A13-1 – A13-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A13-1
Division,AxA_ArtXIII_Div2,AxA Art. XIII Div. 2,Division 2. Police and Fire,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXIII_Div2
Section,A13-16,A13-16,Sec. A13-16. Payments upon retirement or discharge from police or fire department.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A13-16
Article,AxA_ArtXIV,AxA Art. XIV,"XIV Streets, Sidewalks and Other Public Places",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXIV
Section,A14-1,A14-1,Sec. A14-1. Cost estimate for street repairs.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A14-1
Section,A14-2,A14-2,Sec. A14-2. Major traffic streets in the City of Topeka – Resolution – Protests – Election – Temporary notes and bonds – Special assessments and payments by city.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A14-2
Article,AxA_ArtXV,AxA Art. XV,XV Taxation and Finance,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXV
Division,AxA_ArtXV_Div1,AxA Art. XV Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXV_Div1
Section,A15-1,A15-1,Sec. A15-1. Limitation on certain tax levies.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-1
Section,A15-2,A15-2,Sec. A15-2. General and special improvement levies in lieu of bond issues.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-2
Section,A15-3,A15-3,Sec. A15-3. Tax levies exempt from aggregate limitations.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-3
Section,A15-4,A15-4,Sec. A15-4 – A15-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-4
Division,AxA_ArtXV_Div2,AxA Art. XV Div. 2,Division 2. Transient Guest Tax,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXV_Div2
Section,A15-16,A15-16,Sec. A15-16. Definitions.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-16
Section,A15-17,A15-17,Sec. A15-17. Levied – Amount.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-17
Section,A15-18,A15-18,Sec. A15-18. Basis of tax.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-18
Section,A15-19,A15-19,Sec. A15-19. Collection and payment.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-19
Section,A15-20,A15-20,Sec. A15-20. When tax due and payable – Reporting and recordkeeping requirements.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-20
Section,A15-21,A15-21,Sec. A15-21. Examination and inspection of books and records.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-21
Section,A15-22,A15-22,"Sec. A15-22. Failure to pay tax, file return – Penalties.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-22
Section,A15-23,A15-23,Sec. A15-23. Administration and collection of tax.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-23
Section,A15-24,A15-24,Sec. A15-24. Transient guest tax fund established.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-24
Section,A15-25,A15-25,Sec. A15-25. Purposes for which moneys in fund may be used.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A15-25
Article,AxA_ArtXVI,AxA Art. XVI,XVI Urban Renewal,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXVI
Section,A16-1,A16-1,"Sec. A16-1. Urban renewal plans – Preparation and approval – Acquisition of real property for urban renewal project, limitation.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A16-1
Article,AxA_ArtXVII,AxA Art. XVII,XVII (Reserved),AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXVII
Article,AxA_ArtXVIII,AxA Art. XVIII,XVIII Sewer System,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtXVIII
